,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3238,2564,Carley,Carley,Female,18,1976-04-29,Engineer III,Health,Mass Customer,No,No,15.0
3239,2389,Gudge,Gudge,Male,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,No,No,7.0
3240,60,Champerlen,Champerlen,Female,18,1970-02-04,,Manufacturing,Mass Customer,No,No,10.0
3241,3354,Restorick,Restorick,Male,18,1978-03-27,,Manufacturing,Mass Customer,No,Yes,11.0
3242,205,Kellard,Kellard,Male,18,1958-12-01,Administrative Assistant II,Financial Services,Mass Customer,No,Yes,6.0
3243,2414,Bowlas,Bowlas,U,18,,Registered Nurse,Health,Mass Customer,No,Yes,
3244,489,Reeks,Reeks,Female,18,1971-05-31,Senior Editor,Retail,Mass Customer,No,Yes,4.0
3245,3440,Kahane,Kahane,Female,18,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,No,No,5.0
3246,529,Tumber,Tumber,Male,18,1989-07-21,Operator,Retail,Affluent Customer,No,Yes,10.0
3247,2264,Shirley,Shirley,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,No,No,9.0
3248,3418,Paddingdon,Paddingdon,Female,18,1959-12-31,Systems Administrator IV,Health,High Net Worth,No,No,19.0
3249,1403,McFadin,McFadin,Female,18,1980-12-01,Geologist II,Retail,Mass Customer,No,No,16.0
3250,2290,Standley,Standley,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,No,Yes,5.0
3251,1620,Bernetti,Bernetti,Male,18,1992-07-27,Structural Analysis Engineer,,High Net Worth,No,Yes,2.0
3252,1624,Burnhard,Burnhard,Male,18,1980-05-04,Compensation Analyst,Financial Services,Mass Customer,No,Yes,6.0
3253,3396,Nappin,Nappin,Male,18,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,No,Yes,9.0
3254,938,,,Female,18,1996-04-06,Technical Writer,Retail,Mass Customer,No,No,7.0
3255,1741,Carneck,Carneck,Male,18,1994-07-11,General Manager,Financial Services,High Net Worth,No,No,3.0
3256,1707,Readett,Readett,Male,18,1994-01-02,Cost Accountant,Financial Services,High Net Worth,No,No,7.0
3257,30,Helleckas,Helleckas,Male,18,1961-10-18,,IT,Affluent Customer,No,Yes,6.0
3258,916,,,Female,18,1991-06-18,Recruiter,,Affluent Customer,No,No,8.0
3259,3619,Cridland,Cridland,Female,18,1996-02-17,Administrative Assistant IV,,Mass Customer,No,Yes,1.0
3260,926,Matthisson,Matthisson,Male,18,1965-10-14,Professor,Telecommunications,Affluent Customer,No,No,10.0
3261,135,Sigart,Sigart,Female,18,1975-01-18,Internal Auditor,IT,Mass Customer,No,No,3.0
3262,701,Ruler,Ruler,Male,18,1956-05-01,Food Chemist,Health,Mass Customer,No,Yes,8.0
3263,949,Grebner,Grebner,Male,18,1975-09-07,Executive Secretary,Health,Mass Customer,No,Yes,3.0
3264,3086,Gadesby,Gadesby,U,18,,Biostatistician I,IT,High Net Worth,No,No,
3265,3895,Struys,Struys,Male,18,1994-09-06,Business Systems Development Analyst,IT,Affluent Customer,No,Yes,2.0
3266,3190,Carswell,Carswell,Female,18,1985-02-05,,,Affluent Customer,No,No,15.0
3267,622,Lamden,Lamden,Male,18,1968-10-18,,Financial Services,Mass Customer,No,No,17.0
3268,1955,Vereker,Vereker,Male,18,1980-11-22,Environmental Specialist,,Mass Customer,No,No,11.0
3269,2735,Burree,Burree,Male,18,1958-09-06,Associate Professor,Financial Services,High Net Worth,No,Yes,14.0
3270,2469,Hedger,Hedger,U,18,,Accounting Assistant II,IT,Mass Customer,No,Yes,
3271,2632,Frood,Frood,Male,18,1965-09-29,,Argiculture,Mass Customer,No,No,16.0
3272,3987,Wakeham,Wakeham,Female,18,1964-05-29,,Argiculture,Mass Customer,No,No,7.0
3273,1885,Sheavills,Sheavills,Male,18,1982-10-27,Software Consultant,Health,High Net Worth,No,Yes,11.0
3274,3331,Trahar,Trahar,Female,18,1971-09-20,Technical Writer,Financial Services,Mass Customer,No,No,8.0
3275,3378,Habershaw,Habershaw,Female,17,1962-02-17,,Financial Services,Affluent Customer,No,No,14.0
3276,1301,,,Female,17,1991-11-25,Structural Analysis Engineer,Health,Mass Customer,No,No,9.0
3277,2424,Batkin,Batkin,Male,17,1982-01-06,,,Affluent Customer,No,Yes,15.0
3278,1024,D'Onise,D'Onise,Female,17,1992-06-05,Social Worker,Health,High Net Worth,No,Yes,2.0
3279,2462,Hutchens,Hutchens,Male,17,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,No,No,21.0
3280,2541,Islep,Islep,Male,17,2000-03-14,Software Engineer II,Financial Services,High Net Worth,No,Yes,2.0
3281,3791,Sissons,Sissons,Male,17,1993-05-26,Quality Control Specialist,Health,Affluent Customer,No,No,6.0
3282,2440,Juanes,Juanes,Female,17,1959-09-21,Engineer II,Manufacturing,Affluent Customer,No,No,8.0
3283,2060,Akram,Akram,Female,17,1959-01-23,Statistician II,Financial Services,Mass Customer,No,No,17.0
3284,2292,MacClure,MacClure,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,No,Yes,2.0
3285,2247,Wilkins,Wilkins,Female,17,1995-01-20,Teacher,Retail,High Net Worth,No,Yes,1.0
3286,915,Orrice,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,No,No,7.0
3287,3629,Starcks,Starcks,Female,17,1976-10-29,Editor,Health,High Net Worth,No,No,22.0
3288,1874,McChesney,McChesney,Male,17,1957-09-29,,Argiculture,High Net Worth,No,Yes,7.0
3289,1658,Clow,Clow,Female,17,1993-12-05,Sales Representative,Retail,Mass Customer,No,Yes,5.0
3290,3680,Onele,Onele,Male,17,1983-08-11,Accountant I,Retail,High Net Worth,No,No,3.0
3291,3122,Orans,Orans,Female,17,1980-08-17,,Manufacturing,High Net Worth,No,Yes,15.0
3292,3567,Ilchenko,Ilchenko,Female,17,1980-09-14,Nurse,Financial Services,Affluent Customer,No,Yes,14.0
3293,618,Mitie,Mitie,Male,17,1962-04-05,Electrical Engineer,Manufacturing,Affluent Customer,No,Yes,18.0
3294,1587,Laminman,Laminman,Male,17,1986-08-16,Software Test Engineer III,Entertainment,Affluent Customer,No,Yes,12.0
3295,3145,Barnewille,Barnewille,Male,17,1978-06-17,Paralegal,Financial Services,High Net Worth,No,Yes,7.0
3296,2115,Pflieger,Pflieger,Male,17,1975-08-31,Food Chemist,Health,Mass Customer,No,Yes,17.0
3297,2124,Bartczak,Bartczak,Male,17,1978-01-30,,Retail,High Net Worth,No,No,18.0
3298,1489,Wollard,Wollard,Male,17,1993-05-13,Teacher,Health,Mass Customer,No,No,4.0
3299,2963,Fricke,Fricke,U,17,,Safety Technician II,IT,Affluent Customer,No,Yes,
3300,3962,,,Male,17,1977-10-06,Project Manager,Argiculture,High Net Worth,No,Yes,14.0
3301,2956,Bolding,Bolding,Male,17,1959-12-16,Quality Control Specialist,Telecommunications,Mass Customer,No,Yes,19.0
3302,3442,Petrecz,Petrecz,Female,17,1962-05-22,Research Associate,Retail,Mass Customer,No,Yes,14.0
3303,818,Bosanko,Bosanko,Female,17,1973-12-21,Chemical Engineer,Manufacturing,Mass Customer,No,No,11.0
3304,3915,Brombell,Brombell,Female,17,1959-06-23,Statistician I,Financial Services,Affluent Customer,No,No,15.0
3305,2827,Wilkennson,Wilkennson,Female,17,1973-07-15,,Financial Services,High Net Worth,No,No,14.0
3306,2758,Whittlesea,Whittlesea,Male,17,1955-05-24,,Manufacturing,Affluent Customer,No,No,19.0
3307,2609,Kobes,Kobes,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,No,Yes,14.0
3308,2754,Selwyn,Selwyn,Male,17,1963-06-23,Chief Design Engineer,Retail,Mass Customer,No,No,11.0
3309,825,Whyler,Whyler,Male,17,1975-08-15,Computer Systems Analyst IV,,Affluent Customer,No,Yes,16.0
3310,2689,Doerr,Doerr,Male,17,1978-03-23,Senior Developer,,Mass Customer,No,No,10.0
3311,3302,McKiernan,McKiernan,Male,17,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,No,No,19.0
3312,32,Vanichkin,Vanichkin,Female,17,1995-04-20,Legal Assistant,Manufacturing,Affluent Customer,No,No,4.0
3313,1233,Hawsby,Hawsby,Female,17,1978-07-07,,Retail,Affluent Customer,No,Yes,16.0
3314,1185,Rossbrooke,Rossbrooke,Female,17,2000-07-23,VP Product Management,,Mass Customer,No,Yes,2.0
3315,2690,Giordano,Giordano,Female,17,1980-11-06,Registered Nurse,Health,Affluent Customer,No,Yes,12.0
3316,242,Droghan,Droghan,Male,17,1992-03-20,Nurse,Property,Affluent Customer,No,No,8.0
3317,69,Milner,Milner,Female,16,1969-06-22,Web Developer II,,Mass Customer,No,No,6.0
3318,3558,Sarney,Sarney,Male,16,1954-09-05,,,High Net Worth,No,Yes,7.0
3319,2812,Hagergham,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,,High Net Worth,No,Yes,1.0
3320,180,Neasham,Neasham,Female,16,1971-09-17,Web Designer III,Argiculture,Affluent Customer,No,No,14.0
3321,2246,Lacer,Lacer,Male,16,1979-01-24,Database Administrator III,,Mass Customer,No,Yes,13.0
3322,1876,Wooles,Wooles,Male,16,1977-05-28,Recruiting Manager,Financial Services,Affluent Customer,No,No,21.0
3323,741,Mapes,Mapes,Female,16,1979-02-15,,,Mass Customer,No,No,11.0
3324,3018,Nissle,Nissle,Female,16,1971-08-24,Recruiter,,High Net Worth,No,Yes,15.0
3325,537,Sneezum,Sneezum,Female,16,1989-03-26,Structural Engineer,Entertainment,High Net Worth,No,No,7.0
3326,3775,Cleator,Cleator,Female,16,1985-02-13,,Health,Affluent Customer,No,No,8.0
3327,524,Held,Held,Female,16,1962-09-09,Nurse,Retail,Mass Customer,No,No,11.0
3328,1009,Orring,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,No,Yes,13.0
3329,109,Blabey,Blabey,Male,16,1978-12-11,Marketing Assistant,,Affluent Customer,No,Yes,4.0
3330,1574,Wall,Wall,Male,16,1995-11-15,Database Administrator I,,Affluent Customer,No,Yes,2.0
3331,1340,Dreini,Dreini,Male,16,1977-11-05,Statistician I,,High Net Worth,No,No,18.0
3332,2405,Merricks,Merricks,Female,16,1957-07-28,Structural Analysis Engineer,,Mass Customer,No,No,18.0
3333,3010,Cock,Cock,Female,16,1970-05-20,,,Affluent Customer,No,No,5.0
3334,591,Endacott,Endacott,Male,16,1974-10-02,Business Systems Development Analyst,Entertainment,Affluent Customer,No,No,16.0
3335,256,Beadle,Beadle,Female,16,1975-05-07,Director of Sales,Health,High Net Worth,No,Yes,21.0
3336,2976,Beausang,Beausang,Male,16,1964-08-07,Tax Accountant,Health,Mass Customer,No,Yes,8.0
3337,2296,Sanger,Sanger,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,No,No,1.0
3338,699,Richter,Richter,Female,16,1972-08-04,Account Representative IV,IT,Affluent Customer,No,Yes,16.0
3339,2297,Taffee,Taffee,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,No,Yes,19.0
3340,1687,Maben,Maben,Male,16,1991-05-09,,Manufacturing,Affluent Customer,No,Yes,8.0
3341,2759,Hendrik,Hendrik,Female,16,2001-11-14,Operator,Health,Affluent Customer,No,Yes,1.0
3342,1021,Rixon,Rixon,Male,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,No,No,7.0
3343,766,Hun,Hun,Female,16,1975-04-22,,Retail,Mass Customer,No,Yes,14.0
3344,3116,Loynes,Loynes,Male,16,1978-06-29,,Health,Mass Customer,No,No,7.0
3345,1034,Cretney,Cretney,Male,16,1976-05-12,,,High Net Worth,No,Yes,3.0
3346,1131,Barkworth,Barkworth,Male,16,1956-08-07,VP Marketing,,Mass Customer,No,No,15.0
3347,73,Worters,Worters,Female,16,1960-05-27,Teacher,,Affluent Customer,No,Yes,5.0
3348,2165,Teesdale,Teesdale,U,16,,Civil Engineer,Manufacturing,Affluent Customer,No,No,
3349,1633,Muzzi,Muzzi,Female,16,1964-07-08,Mechanical Systems Engineer,Property,High Net Worth,No,Yes,14.0
3350,1462,Hauxley,Hauxley,Male,16,1995-11-07,VP Accounting,Financial Services,Mass Customer,No,Yes,1.0
3351,3836,Stearndale,Stearndale,Female,16,1995-01-25,Electrical Engineer,Manufacturing,Affluent Customer,No,Yes,7.0
3352,2790,Shelsher,Shelsher,Female,16,1977-12-01,Account Representative IV,Retail,High Net Worth,No,Yes,20.0
3353,3753,Peagrim,Peagrim,Female,16,1997-08-21,Office Assistant II,Manufacturing,Mass Customer,No,No,3.0
3354,550,Jorioz,Jorioz,Female,16,1976-07-10,,Retail,Mass Customer,No,No,15.0
3355,1102,Puzey,Puzey,Female,16,1976-08-17,Recruiting Manager,Manufacturing,Affluent Customer,No,No,15.0
3356,3320,Mealham,Mealham,Female,16,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,No,No,6.0
3357,946,Farrer,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,No,No,12.0
3358,1758,Cooksley,Cooksley,Female,16,1971-10-28,Administrative Assistant I,Argiculture,Mass Customer,No,Yes,6.0
3359,2132,Dougary,Dougary,Female,16,1985-02-02,Human Resources Manager,Financial Services,High Net Worth,No,Yes,22.0
3360,2204,Barthram,Barthram,Female,16,1967-09-07,Librarian,Entertainment,High Net Worth,No,No,7.0
3361,2831,Aysh,Aysh,Female,16,1968-01-22,Programmer Analyst I,Health,Mass Customer,No,Yes,11.0
3362,3073,Farnham,Farnham,Male,16,1967-04-12,Nurse,Telecommunications,Affluent Customer,No,No,17.0
3363,2210,Cameron,Cameron,Male,16,1985-11-24,Registered Nurse,Health,High Net Worth,No,No,5.0
3364,2134,Ruoff,Ruoff,Male,16,2000-02-21,Nurse,Manufacturing,Affluent Customer,No,No,2.0
3365,1023,Fullbrook,Fullbrook,Female,16,1991-07-23,,Financial Services,Affluent Customer,No,Yes,6.0
3366,2004,Showering,Showering,Male,16,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,Yes,10.0
3367,3159,MacShirie,MacShirie,Male,16,1967-02-01,,Financial Services,Affluent Customer,No,No,12.0
3368,97,Corain,Corain,Male,16,1979-07-27,Community Outreach Specialist,Financial Services,Mass Customer,No,Yes,10.0
3369,995,Mews,Mews,Male,16,1965-11-12,Information Systems Manager,Health,Mass Customer,No,Yes,19.0
3370,953,Brodeur,Brodeur,Female,16,1979-05-23,,,Mass Customer,No,No,7.0
3371,3630,Heymes,Heymes,Female,16,1978-11-15,Tax Accountant,Property,Affluent Customer,No,Yes,8.0
3372,3519,Kenningley,Kenningley,Male,16,1978-05-21,Software Consultant,Manufacturing,Mass Customer,No,Yes,11.0
3373,2910,Petrus,Petrus,Female,15,1962-12-17,Registered Nurse,Health,Mass Customer,No,Yes,12.0
3374,2078,Govett,Govett,Female,15,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,No,No,3.0
3375,2080,Sainer,Sainer,Female,15,1959-08-07,Human Resources Assistant IV,,High Net Worth,No,No,17.0
3376,3904,Nevill,Nevill,Female,15,1977-12-17,Sales Representative,Retail,Affluent Customer,No,No,7.0
3377,588,Jackman,Jackman,Male,15,1963-10-05,Assistant Media Planner,Entertainment,Mass Customer,No,No,11.0
3378,1216,Vallerine,Vallerine,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,No,Yes,10.0
3379,2921,Mac Giolla Pheadair,Mac Giolla Pheadair,Female,15,1976-04-12,,Financial Services,Mass Customer,No,No,7.0
3380,1090,,,Female,15,1975-07-15,Computer Systems Analyst II,Telecommunications,Affluent Customer,No,No,17.0
3381,2274,Reinert,Reinert,Female,15,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,No,Yes,13.0
3382,2094,Pesticcio,Pesticcio,Male,15,1984-01-27,Biostatistician IV,,Mass Customer,No,No,16.0
3383,754,Beefon,Beefon,Female,15,1979-07-28,Senior Financial Analyst,Financial Services,Mass Customer,No,No,14.0
3384,3239,Hew,Hew,Female,15,1971-12-06,Staff Scientist,Health,High Net Worth,No,No,5.0
3385,3591,Kinsey,Kinsey,Male,15,1978-10-28,Accountant III,Financial Services,Mass Customer,No,No,10.0
3386,1433,Szwandt,Szwandt,Female,15,1958-09-25,Account Coordinator,IT,Mass Customer,No,No,20.0
3387,3454,Mathes,Mathes,Male,15,1969-06-09,Web Designer III,,Mass Customer,No,No,18.0
3388,2179,cornhill,cornhill,Male,15,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,No,No,17.0
3389,1514,Brangan,Brangan,Male,15,1962-01-16,Professor,,Mass Customer,No,No,14.0
3390,2772,Vreede,Vreede,Male,15,1954-10-25,Quality Engineer,Property,Affluent Customer,No,Yes,13.0
3391,1337,Wheatland,Wheatland,Female,15,1988-03-08,Structural Engineer,Health,Mass Customer,No,No,10.0
3392,2045,Franzel,Franzel,Female,15,1984-07-03,VP Sales,Financial Services,High Net Worth,No,No,15.0
3393,857,,,Female,15,1964-08-14,General Manager,,High Net Worth,No,No,4.0
3394,1247,Eyrl,Eyrl,Female,15,1960-10-05,Geologist I,Entertainment,Affluent Customer,No,No,11.0
3395,280,MacAllaster,MacAllaster,Male,15,1995-03-22,Geologist I,,Affluent Customer,No,Yes,5.0
3396,2576,Szubert,Szubert,Female,15,1959-05-30,Associate Professor,Manufacturing,Mass Customer,No,No,13.0
3397,3561,Allbones,Allbones,Female,15,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,No,Yes,5.0
3398,2730,Karlicek,Karlicek,Male,15,1960-11-27,Senior Financial Analyst,Financial Services,Mass Customer,No,No,11.0
3399,3543,Zahor,Zahor,Female,15,1986-12-25,Food Chemist,Health,High Net Worth,No,Yes,21.0
3400,1326,Tinn,Tinn,Male,15,1966-02-23,Biostatistician III,Health,Affluent Customer,No,Yes,5.0
3401,1595,Paoli,Paoli,Female,15,1976-02-21,Senior Financial Analyst,Financial Services,High Net Worth,No,Yes,11.0
3402,2585,Passo,Passo,Male,15,1994-06-22,Geologist III,,Affluent Customer,No,No,7.0
3403,2801,Lines,Lines,Female,15,1965-01-26,,Health,Mass Customer,No,No,10.0
3404,2431,Tyndall,Tyndall,Male,15,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,No,Yes,2.0
3405,2023,Denziloe,Denziloe,Male,15,1971-01-11,Associate Professor,,High Net Worth,No,No,10.0
3406,1006,Gotcher,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,No,Yes,19.0
3407,3658,Vell,Vell,Male,15,1962-10-20,,Entertainment,Mass Customer,No,Yes,9.0
3408,958,Saulter,Saulter,Male,15,1964-01-14,Biostatistician IV,Health,High Net Worth,No,No,18.0
3409,3588,Beadman,Beadman,Female,15,1961-06-04,Web Developer III,Health,Affluent Customer,No,Yes,18.0
3410,1347,Signoret,Signoret,Female,14,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,No,Yes,14.0
3411,2320,Throssell,Throssell,Female,14,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,No,No,16.0
3412,1703,Keppie,Keppie,Female,14,1991-04-01,Product Engineer,Telecommunications,Mass Customer,No,Yes,3.0
3413,1420,Hanner,Hanner,Female,14,1959-10-12,Dental Hygienist,Health,Mass Customer,No,No,11.0
3414,410,Townend,Townend,Female,14,1990-04-09,Structural Engineer,,Mass Customer,No,Yes,11.0
3415,1427,Juett,Juett,Male,14,1993-12-09,Environmental Specialist,Financial Services,High Net Worth,No,No,8.0
3416,3295,Karchowski,Karchowski,Male,14,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,No,Yes,9.0
3417,2372,Shoppee,Shoppee,Male,14,1977-09-10,Clinical Specialist,Health,Affluent Customer,No,No,10.0
3418,2783,Gleaves,Gleaves,Male,14,1978-08-24,Sales Representative,Retail,Affluent Customer,No,Yes,7.0
3419,2838,Scholfield,Scholfield,Female,14,1977-03-01,Payment Adjustment Coordinator,Retail,High Net Worth,No,No,21.0
3420,2946,Bax,Bax,Male,14,1990-11-21,,Property,Mass Customer,No,Yes,7.0
3421,982,Bonwell,Bonwell,Male,14,1960-02-12,Geologist III,Health,High Net Worth,No,Yes,6.0
3422,3565,Pottiphar,Pottiphar,U,14,,Structural Engineer,IT,High Net Worth,No,Yes,
3423,1486,Landell,Landell,Male,14,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,No,No,10.0
3424,221,Bloore,Bloore,Female,14,1980-03-10,Tax Accountant,Manufacturing,Mass Customer,No,No,14.0
3425,2540,,,U,14,,Executive Secretary,IT,Mass Customer,No,Yes,
3426,1558,Scading,Scading,Male,14,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,No,No,2.0
3427,1750,Evreux,Evreux,Male,14,1959-05-13,Internal Auditor,Entertainment,Mass Customer,No,Yes,16.0
3428,1278,Schruurs,Schruurs,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,No,No,2.0
3429,1838,Dudenie,Dudenie,Female,14,1964-11-25,Business Systems Development Analyst,Financial Services,Affluent Customer,No,Yes,12.0
3430,3872,Budcock,Budcock,Female,14,1957-05-15,Sales Representative,Retail,High Net Worth,No,Yes,12.0
3431,3860,Conklin,Conklin,Female,14,1986-04-05,Mechanical Systems Engineer,,Affluent Customer,No,Yes,13.0
3432,570,Baldetti,Baldetti,Male,14,1978-06-24,VP Product Management,Financial Services,Mass Customer,No,Yes,15.0
3433,628,Gillespie,Gillespie,Female,14,1981-10-24,Actuary,Financial Services,Mass Customer,No,No,13.0
3434,3867,Klimentyonok,Klimentyonok,Female,14,1998-10-09,Geologist II,IT,Mass Customer,No,Yes,1.0
3435,2646,Di Biaggi,Di Biaggi,Female,14,1972-10-11,Sales Representative,Retail,Mass Customer,No,Yes,17.0
3436,3110,Iacapucci,Iacapucci,Male,14,1994-02-11,Community Outreach Specialist,IT,Affluent Customer,No,Yes,8.0
3437,2092,Hazelby,Hazelby,Male,14,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,No,No,18.0
3438,3656,Sidnell,Sidnell,Female,14,1976-12-24,,Property,Mass Customer,No,Yes,3.0
3439,1408,Plastow,Plastow,Male,14,1997-06-22,Dental Hygienist,Health,High Net Worth,No,No,4.0
3440,2109,Vinson,Vinson,Female,14,1965-04-13,Account Representative II,Health,High Net Worth,No,Yes,18.0
3441,839,Greaves,Greaves,U,14,,Structural Analysis Engineer,IT,Mass Customer,No,Yes,
3442,1560,Blackstone,Blackstone,Male,14,1973-01-12,,Retail,Mass Customer,No,No,5.0
3443,1702,Whisby,Whisby,Male,14,1956-04-03,Research Nurse,Health,Mass Customer,No,No,17.0
3444,3215,Raffles,Raffles,Male,14,1976-09-28,General Manager,,Mass Customer,No,Yes,7.0
3445,416,Barnsdall,Barnsdall,Female,14,1997-06-23,Software Consultant,,Mass Customer,No,Yes,1.0
3446,1342,Morville,Morville,Male,14,1962-04-11,,Retail,Affluent Customer,No,Yes,11.0
3447,3095,,,Male,14,1998-10-11,Staff Accountant IV,Retail,High Net Worth,No,Yes,2.0
3448,3352,Lobley,Lobley,Male,14,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,No,1.0
3449,1188,Cominoli,Cominoli,Female,14,1984-02-23,Statistician IV,,Affluent Customer,No,Yes,4.0
3450,1628,Brereton,Brereton,U,13,,Assistant Manager,IT,Mass Customer,No,No,
3451,3570,Hedin,Hedin,Male,13,1962-01-31,,Entertainment,Mass Customer,No,No,7.0
3452,1643,Forsey,Forsey,Female,13,1961-01-07,,Retail,Mass Customer,No,No,19.0
3453,605,Creenan,Creenan,Male,13,1972-03-26,Electrical Engineer,Manufacturing,Mass Customer,No,Yes,5.0
3454,844,Tyt,Tyt,Male,13,1978-01-13,Nurse Practicioner,Financial Services,High Net Worth,No,No,9.0
3455,1067,Cotillard,Cotillard,Female,13,1965-05-17,Engineer IV,Financial Services,Mass Customer,No,Yes,13.0
3456,1513,Cator,Cator,Male,13,1970-06-05,Quality Engineer,,Affluent Customer,No,Yes,16.0
3457,2701,Timms,Timms,Female,13,1960-07-28,Dental Hygienist,Health,Affluent Customer,No,Yes,7.0
3458,1998,Britch,Britch,Male,13,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,No,No,21.0
3459,3684,Mortell,Mortell,Male,13,1974-04-25,Food Chemist,Health,High Net Worth,No,Yes,4.0
3460,1896,Brasner,Brasner,Male,13,1995-04-30,Project Manager,,High Net Worth,No,No,1.0
3461,901,McCarter,McCarter,Female,13,1975-04-27,,Retail,Mass Customer,No,Yes,16.0
3462,3020,McArthur,McArthur,Male,13,1965-12-24,Chemical Engineer,Manufacturing,High Net Worth,No,Yes,10.0
3463,3119,Frisby,Frisby,Male,13,1960-01-11,,,High Net Worth,No,No,19.0
3464,3568,Griniov,Griniov,Female,13,1955-09-15,Nurse,Retail,Affluent Customer,No,No,5.0
3465,752,Palombi,Palombi,Male,13,1961-06-27,Speech Pathologist,Financial Services,High Net Worth,No,No,12.0
3466,1962,Grunder,Grunder,Male,13,1977-11-01,Sales Representative,Retail,Mass Customer,No,Yes,22.0
3467,223,Meaton,Meaton,Male,13,1983-11-26,VP Sales,,Affluent Customer,No,Yes,14.0
3468,2821,Alasdair,Alasdair,Male,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,No,No,11.0
3469,3351,Nornable,Nornable,Female,13,1982-04-13,Accounting Assistant II,,Affluent Customer,No,No,15.0
3470,894,Kibbey,Kibbey,Female,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,No,Yes,9.0
3471,3106,Conneely,Conneely,Female,13,1989-06-03,,Financial Services,Mass Customer,No,Yes,21.0
3472,3777,Giacobelli,Giacobelli,Female,13,1969-06-12,Cost Accountant,Financial Services,High Net Worth,No,Yes,6.0
3473,3419,Guslon,Guslon,Female,13,1973-07-09,Information Systems Manager,,Mass Customer,No,Yes,18.0
3474,1206,Metcalf,Metcalf,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,No,No,13.0
3475,2622,Sisneros,Sisneros,Male,13,1979-12-10,Staff Accountant I,Financial Services,Mass Customer,No,No,16.0
3476,2860,Robken,Robken,Female,13,1995-10-02,Physical Therapy Assistant,,Mass Customer,No,No,1.0
3477,2338,Hackworth,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,No,No,5.0
3478,2476,Braddon,Braddon,Male,13,1956-09-25,Administrative Officer,Property,High Net Worth,No,No,17.0
3479,1306,Oleksinski,Oleksinski,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,No,Yes,13.0
3480,1877,Bartolomeoni,Bartolomeoni,Male,13,1966-09-09,Associate Professor,Financial Services,High Net Worth,No,Yes,16.0
3481,193,Hardes,Hardes,Male,13,1964-07-22,Recruiting Manager,Manufacturing,Mass Customer,No,Yes,12.0
3482,1718,Coaster,Coaster,Female,13,1994-04-19,Professor,Financial Services,High Net Worth,No,Yes,4.0
3483,1769,Shaves,Shaves,Male,13,1960-11-26,,,Mass Customer,No,Yes,5.0
3484,2951,Godbehere,Godbehere,Male,13,1977-09-25,Community Outreach Specialist,Financial Services,High Net Worth,No,No,12.0
3485,3798,Dennison,Dennison,Male,13,1968-02-22,,Manufacturing,Mass Customer,No,Yes,17.0
3486,2570,Peele,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,No,Yes,18.0
3487,3457,Springthorpe,Springthorpe,Female,13,1956-09-26,,Manufacturing,Mass Customer,No,No,16.0
3488,941,Doohan,Doohan,Male,13,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,No,Yes,1.0
